Salary,EngagementSurvey,EmpSatisfaction,Absences,WorkHoursPerWeek,StressLevelScore,SkillsAssessmentScore,ProjectsAssigned,Actual_Keep,Predicted_Keep,EmpID,AI_Explanation
98786.77,3.67,2.34,15,42.0,9.41,90.42,10.0,0,1,32894,Profil stable.
67885.7,4.7,4.32,15,33.0,7.21,56.94,18.0,1,1,35250,Profil stable.
71362.53,2.75,2.9,19,32.0,3.33,65.94,6.0,0,0,907,Profil stable.
83864.53,2.22,1.21,4,35.0,1.14,61.97,9.0,0,0,15954,Profil stable.
66095.67,4.99,3.46,0,44.0,8.09,84.98,17.0,1,1,13552,Profil stable.
59728.0,4.3,4.0,16,45.0,5.53,0.0,0.0,0,0,304,Profil stable.
38980.73,4.03,3.3,4,40.0,5.21,76.15,19.0,0,1,48379,Profil stable.
114961.82999999999,3.38,2.06,8,32.0,8.65,80.88,5.0,0,0,24076,Profil stable.
87520.29000000001,3.77,3.06,2,38.0,7.66,90.81,3.0,0,1,5051,Profil stable.
100629.65,4.0,3.56,15,32.0,3.71,67.16,9.0,1,1,42907,Profil stable.
100774.57,3.55,2.41,16,48.0,9.81,90.92,2.0,1,1,22130,Profil stable.
62367.869999999995,4.94,3.99,6,31.0,5.98,66.88,19.0,0,1,49168,Profil stable.
118225.62,3.39,1.77,20,60.0,8.39,76.4,20.0,0,1,1348,Profil stable.
92121.64,2.92,4.73,7,56.0,5.99,53.53,13.0,0,1,4732,Profil stable.
44159.42,3.16,2.08,15,48.0,4.69,51.53,12.0,1,1,15710,Profil stable.
121584.37000000001,3.9,3.48,1,44.0,3.9,72.84,13.0,1,1,14827,Profil stable.
103536.44,3.26,1.77,13,53.0,4.36,60.01,18.0,1,1,11885,Profil stable.
82545.68000000001,3.37,4.87,8,50.0,7.62,94.04,2.0,0,1,7240,Profil stable.
113025.74,3.22,4.22,9,46.0,2.6,54.69,1.0,1,1,19096,Profil stable.
96010.67,4.98,2.29,6,53.0,8.58,80.0,10.0,0,1,27877,Profil stable.
78904.06,3.03,4.64,1,37.0,8.44,74.15,14.0,0,1,15303,Profil stable.
79775.68,3.17,1.0,20,46.0,7.08,90.36,17.0,0,1,30799,Profil stable.
57254.259999999995,4.32,2.84,4,35.0,3.21,55.22,20.0,1,1,31496,Profil stable.
58856.479999999996,3.46,2.73,14,46.0,7.6,60.1,16.0,1,1,41530,Profil stable.
62589.71000000001,3.64,2.39,15,47.0,4.71,53.24,10.0,1,1,26025,Profil stable.
70439.72,2.17,1.35,4,45.0,8.26,87.5,18.0,1,0,8225,Profil stable.
83603.68,1.52,1.09,6,43.0,6.55,54.37,5.0,0,0,26199,Profil stable.
107655.7,3.05,2.67,19,34.0,4.91,97.06,13.0,1,1,17402,Profil stable.
41045.56,1.91,4.65,8,47.0,4.43,90.96,15.0,1,1,10946,Profil stable.
112896.65000000001,4.99,4.66,1,48.0,1.44,79.45,17.0,1,1,29002,Profil stable.
69599.75,1.76,2.24,17,53.0,1.11,73.32,11.0,0,0,17475,Profil stable.
103910.33,4.66,1.81,4,56.0,4.07,99.67,2.0,1,1,39945,Profil stable.
61607.28999999999,2.25,1.5,17,56.0,4.99,85.59,4.0,1,0,25223,Profil stable.
50332.17,4.33,4.61,9,39.0,7.1,79.84,3.0,0,1,28102,Profil stable.
118756.47,4.35,3.8,10,52.0,5.41,80.12,8.0,1,1,24598,Profil stable.
98823.73999999999,1.25,2.77,3,32.0,1.18,57.17,11.0,0,0,12161,Profil stable.
91392.44,1.95,2.04,16,58.0,4.22,76.28,17.0,0,0,44780,Profil stable.
97073.77,3.77,4.34,4,56.0,7.49,63.12,2.0,1,1,18332,Profil stable.
65695.37,4.78,1.41,10,59.0,5.23,64.63,1.0,1,1,17924,Profil stable.
71599.19,3.97,4.86,20,38.0,7.0,59.57,9.0,0,1,45598,Profil stable.
82832.67,2.11,4.12,17,58.0,5.26,63.87,13.0,1,1,4380,Profil stable.
124025.8,4.81,2.53,6,55.0,7.13,68.92,13.0,1,1,22294,Profil stable.
95090.63,1.3,4.08,1,55.0,4.04,81.11,4.0,0,1,3170,Profil stable.
49273.659999999996,2.68,3.53,1,41.0,7.1,69.88,17.0,1,1,22703,Profil stable.
112710.91,3.16,2.09,15,48.0,6.44,66.5,6.0,0,0,40988,Profil stable.
87396.47,2.27,2.35,14,60.0,8.76,59.2,2.0,0,0,10779,Profil stable.
80830.90000000001,3.35,2.69,8,53.0,6.05,81.21,19.0,0,1,12048,Profil stable.
101431.31,4.96,2.14,11,40.0,5.72,87.42,16.0,1,1,989,Profil stable.
127041.70999999999,2.63,4.33,7,56.0,7.4,61.2,0.0,0,0,38873,Profil stable.
48413.0,3.98,4.0,1,45.0,5.53,0.0,0.0,0,0,280,Profil stable.
48492.74,1.78,3.95,6,40.0,1.87,56.27,17.0,0,1,49901,Profil stable.
73164.31,2.89,3.38,18,48.0,3.41,92.94,16.0,1,1,6772,Profil stable.
120537.86,4.68,1.36,2,31.0,6.62,76.42,20.0,1,1,45064,Profil stable.
119499.73,1.83,1.74,19,59.0,4.24,57.24,20.0,0,0,10760,Profil stable.
63371.96000000001,3.33,1.18,8,52.0,7.65,88.88,13.0,1,1,19071,Profil stable.
86202.64,1.2,1.3,9,43.0,8.2,68.27,4.0,0,0,23096,Profil stable.
80419.09000000001,3.66,2.34,13,32.0,1.63,82.2,2.0,1,1,22645,Profil stable.
93701.89,4.0,2.96,14,32.0,7.89,99.51,15.0,1,1,26331,Profil stable.
114998.54000000001,3.01,1.45,7,40.0,4.16,88.38,17.0,1,1,41663,Profil stable.
61475.4,1.17,3.02,4,60.0,8.86,67.18,4.0,0,0,24047,Profil stable.
106266.57,1.64,4.51,0,41.0,6.72,88.52,11.0,1,1,39708,Profil stable.
57313.100000000006,2.01,1.8,8,52.0,7.08,51.6,19.0,1,0,23912,Profil stable.
123471.34000000001,1.98,1.45,12,54.0,7.82,82.97,12.0,1,0,30362,Profil stable.
127970.92,2.35,2.48,14,43.0,4.17,56.86,20.0,0,0,40080,Profil stable.
56440.95,3.23,2.73,18,33.0,5.83,62.13,7.0,0,0,11107,Profil stable.
89334.04,2.18,4.04,19,41.0,7.91,80.52,11.0,0,1,17652,Profil stable.
81857.29000000001,2.72,1.54,8,57.0,2.92,84.96,8.0,0,0,11931,Profil stable.
123795.59,3.7,2.24,18,54.0,1.41,87.76,5.0,1,1,38666,Profil stable.
75440.54000000001,2.11,1.78,11,56.0,6.86,50.75,20.0,0,0,19787,Profil stable.
119073.76999999999,3.85,3.36,6,57.0,7.91,94.69,10.0,0,1,12264,Profil stable.
41444.76,4.54,1.12,18,47.0,9.23,70.88,4.0,0,0,9859,Profil stable.
79930.76,2.21,5.0,1,43.0,3.83,62.78,3.0,0,1,22307,Profil stable.
100458.45,1.2,4.08,19,41.0,7.03,72.62,2.0,0,0,376,Profil stable.
40037.07,3.4,4.59,13,34.0,3.43,86.57,1.0,1,1,40301,Profil stable.
82035.03,2.55,2.57,11,31.0,2.31,84.0,8.0,0,0,15062,Profil stable.
65152.770000000004,1.21,3.52,6,46.0,8.44,84.01,12.0,1,1,23323,Profil stable.
112309.14,1.16,3.34,4,49.0,4.22,89.36,13.0,0,1,40279,Profil stable.
72043.28,3.41,2.65,20,58.0,7.06,80.57,16.0,0,1,24721,Profil stable.
91802.86,3.73,1.92,14,54.0,1.37,61.62,20.0,1,1,41716,Profil stable.
101769.57,3.71,4.69,4,43.0,2.45,82.01,7.0,1,1,18296,Profil stable.
59383.31,3.87,3.27,7,53.0,9.83,50.61,15.0,0,0,14533,Profil stable.
104128.05,1.37,2.74,0,40.0,1.21,87.99,3.0,0,0,12540,Profil stable.
97456.18000000001,3.0,2.81,1,50.0,8.61,72.5,11.0,1,1,37473,Profil stable.
137713.72,1.82,4.33,2,36.0,2.57,85.51,11.0,1,1,6530,Profil stable.
119925.17,4.54,4.53,15,43.0,7.53,71.38,17.0,1,1,43382,Profil stable.
122828.56,1.25,1.2,20,54.0,7.43,57.17,16.0,0,0,27720,Profil stable.
60367.22,4.55,3.81,12,52.0,1.16,57.86,4.0,1,1,24235,Profil stable.
105089.9,1.09,1.14,17,40.0,9.06,96.73,10.0,0,0,5324,Profil stable.
36232.69,4.69,4.9,6,49.0,4.35,77.57,20.0,1,1,23269,Profil stable.
134383.82,3.31,1.85,10,41.0,6.09,84.62,6.0,0,1,40473,Profil stable.
80373.87999999999,3.95,4.46,9,42.0,2.91,67.27,17.0,1,1,17668,Profil stable.
99578.11,4.44,2.1,20,52.0,3.56,97.97,5.0,0,1,33709,Profil stable.
55460.41,3.32,2.71,18,60.0,2.91,53.87,12.0,1,1,15525,Profil stable.
91696.43,1.66,3.81,8,31.0,7.9,62.63,0.0,1,0,26291,Profil stable.
111289.59999999999,2.2,4.7,0,38.0,7.92,60.77,11.0,1,1,46431,Profil stable.
73423.91,4.3,1.13,13,56.0,1.16,53.59,18.0,0,1,37992,Profil stable.
31516.149999999998,4.57,2.46,14,56.0,6.01,53.44,14.0,0,1,17757,Profil stable.
116799.70999999999,1.94,2.12,1,36.0,5.74,68.62,0.0,0,0,22546,Profil stable.
106358.44,4.94,2.6,10,53.0,1.26,54.17,13.0,0,1,30616,Profil stable.
50189.33,3.57,3.84,8,45.0,1.66,50.75,10.0,0,1,45061,Profil stable.
129317.51000000001,4.67,1.06,6,53.0,9.54,77.44,3.0,0,0,29936,Profil stable.
98920.5,2.38,4.32,13,42.0,9.99,90.84,1.0,1,1,12740,Profil stable.
109777.14,2.16,3.84,12,59.0,8.56,68.06,9.0,1,0,30977,Profil stable.
66095.76,4.85,1.21,13,40.0,5.83,91.39,1.0,0,0,5640,Profil stable.
108538.67000000001,4.37,3.59,18,34.0,1.85,78.56,17.0,1,1,35011,Profil stable.
102748.66,4.89,2.86,15,49.0,9.38,69.09,12.0,0,1,25883,Profil stable.
68521.96,3.07,1.89,1,55.0,6.11,97.95,16.0,1,1,14053,Profil stable.
68307.48000000001,1.55,3.05,19,42.0,6.0,75.53,20.0,1,1,4462,Profil stable.
83228.68,2.0,2.95,0,38.0,8.76,60.34,17.0,0,1,49083,Profil stable.
97886.42,2.4,4.04,16,32.0,6.85,69.92,17.0,1,1,24356,Profil stable.
69949.91,3.99,4.61,16,43.0,1.39,87.97,19.0,1,1,21828,Profil stable.
61417.4,4.88,3.22,13,30.0,7.34,95.26,14.0,1,1,9660,Profil stable.
86176.64,3.68,2.74,14,32.0,3.05,69.41,2.0,0,0,14688,Profil stable.
62206.600000000006,3.33,4.32,13,34.0,4.3,59.87,19.0,1,1,42863,Profil stable.
55440.49,4.65,3.89,13,59.0,6.39,55.24,5.0,1,1,8633,Profil stable.
56951.259999999995,4.96,1.43,20,36.0,9.32,96.78,14.0,0,1,31445,Profil stable.
93240.24,1.47,3.71,15,60.0,3.17,61.97,8.0,0,0,46699,Profil stable.
101838.11,3.72,4.99,2,42.0,1.75,77.44,1.0,1,1,4430,Profil stable.
88255.40000000001,3.95,2.93,17,32.0,1.41,67.07,5.0,0,1,36065,Profil stable.
91191.48999999999,3.79,1.15,12,58.0,3.46,95.02,18.0,0,1,23209,Profil stable.
97073.11,2.82,3.38,7,35.0,3.38,72.48,14.0,0,1,48959,Profil stable.
98134.56,1.43,4.03,0,37.0,5.1,86.86,18.0,0,1,23808,Profil stable.
108404.44,4.58,2.27,9,39.0,5.25,76.29,12.0,1,1,8046,Profil stable.
108006.02,4.27,1.31,20,37.0,1.09,53.96,3.0,0,0,30381,Profil stable.
110279.97,3.62,4.05,13,37.0,8.04,69.26,11.0,1,1,47853,Profil stable.
121445.26,2.66,4.11,2,43.0,2.57,72.52,4.0,1,1,23628,Profil stable.
105974.8,3.51,3.14,6,36.0,7.59,98.93,18.0,1,1,37186,Profil stable.
113148.77,3.35,3.49,19,59.0,4.32,81.97,10.0,0,1,45221,Profil stable.
114214.81999999999,3.61,3.18,19,37.0,9.04,86.27,2.0,1,1,1287,Profil stable.
36840.03,1.71,3.46,20,55.0,2.79,91.18,8.0,1,1,27299,Profil stable.
83149.73999999999,3.28,4.69,6,60.0,7.45,91.96,6.0,1,1,18255,Profil stable.
57362.53,1.62,4.32,19,41.0,5.19,52.0,10.0,0,0,35597,Profil stable.
125983.63,3.21,3.34,14,30.0,3.81,71.13,5.0,0,1,16798,Profil stable.
110770.92,2.74,3.89,15,56.0,3.77,73.23,8.0,1,1,447,Profil stable.
79748.91,2.7,3.61,11,39.0,1.97,52.56,7.0,1,1,4549,Profil stable.
56323.11,3.27,1.54,17,59.0,4.33,72.59,16.0,1,1,47961,Profil stable.
99341.68,1.26,2.34,1,55.0,5.43,90.15,8.0,1,0,30637,Profil stable.
100047.27,4.66,2.62,7,40.0,4.03,83.51,12.0,1,1,2021,Profil stable.
38585.62,2.72,3.51,6,36.0,5.7,57.62,4.0,1,1,32390,Profil stable.
106378.1,1.76,2.74,20,60.0,4.53,79.26,7.0,0,0,21480,Profil stable.
54941.630000000005,3.21,4.9,4,41.0,9.59,56.85,6.0,1,1,10085,Profil stable.
57856.96000000001,1.85,2.68,7,52.0,4.17,81.14,7.0,1,0,46032,Profil stable.
125813.69,4.1,1.06,20,43.0,7.55,83.17,2.0,1,0,47981,Profil stable.
43410.299999999996,3.18,2.8,0,30.0,5.74,65.82,6.0,1,1,43589,Profil stable.
46932.280000000006,4.93,3.47,6,44.0,5.67,95.45,16.0,1,1,23943,Profil stable.
54112.15,4.26,1.94,20,53.0,1.64,84.27,0.0,1,1,3751,Profil stable.
60007.83,3.39,4.35,16,38.0,2.33,98.63,2.0,1,1,12390,Profil stable.
95205.56,1.86,4.74,1,32.0,5.74,64.41,1.0,1,0,10650,Profil stable.
64754.49,3.4,4.16,13,56.0,8.01,68.64,17.0,1,1,30225,Profil stable.
93108.57,1.17,4.29,7,53.0,7.0,56.15,12.0,0,0,10670,Profil stable.
74762.42000000001,2.79,2.53,4,48.0,6.0,91.66,11.0,1,1,14438,Profil stable.
100951.51,4.79,1.06,9,42.0,7.12,78.23,18.0,1,1,2235,Profil stable.
125435.61,2.86,3.51,10,40.0,6.37,89.31,0.0,0,1,40342,Profil stable.
114461.57,1.62,4.32,19,33.0,4.45,98.59,3.0,0,1,4518,Profil stable.
53282.5,4.71,4.93,20,30.0,8.08,68.51,9.0,1,1,22995,Profil stable.
57293.05,3.31,2.31,17,49.0,4.76,69.46,18.0,0,1,7434,Profil stable.
118152.78,2.1,2.49,7,57.0,2.21,59.32,3.0,0,0,24579,Profil stable.
58844.03,1.43,1.71,19,60.0,2.03,93.96,11.0,0,0,7851,Profil stable.
137233.86,3.35,2.27,7,48.0,1.33,92.5,8.0,1,1,37839,Profil stable.
64376.520000000004,2.4,4.71,13,40.0,9.02,74.95,17.0,1,1,22418,Profil stable.
82695.13,4.83,1.55,9,55.0,5.59,84.98,14.0,1,1,870,Profil stable.
45912.45,4.83,4.07,3,35.0,9.68,77.36,5.0,1,1,46492,Profil stable.
96890.32,1.06,1.47,17,52.0,1.33,58.89,4.0,0,0,26282,Profil stable.
108051.2,3.8,4.45,9,50.0,3.31,84.54,5.0,1,1,20960,Profil stable.
54332.2,4.66,1.8,9,37.0,3.32,93.84,9.0,1,1,26194,Profil stable.
73283.71,3.39,3.2,20,44.0,4.26,63.43,4.0,0,0,12945,Profil stable.
124979.31,2.55,4.69,3,60.0,6.15,94.22,1.0,0,1,36092,Profil stable.
91539.29000000001,1.83,4.58,2,60.0,2.84,91.78,12.0,1,1,37587,Profil stable.
122398.48,3.72,4.99,16,42.0,7.2,64.4,0.0,1,1,26431,Profil stable.
109820.93999999999,3.6,1.27,7,59.0,4.96,74.06,10.0,1,1,41793,Profil stable.
63512.25,4.96,2.85,9,42.0,7.03,88.7,0.0,1,1,27958,Profil stable.
39353.759999999995,4.67,1.97,9,32.0,2.56,90.45,9.0,0,1,24024,Profil stable.
81683.03,1.79,3.37,2,43.0,2.79,82.07,1.0,0,1,34683,Profil stable.
116323.76,3.87,3.32,4,55.0,8.41,89.53,16.0,1,1,4156,Profil stable.
119266.52,3.6,4.03,18,41.0,9.21,89.25,20.0,0,1,8039,Profil stable.
96972.45,3.39,4.47,1,45.0,8.25,91.04,20.0,1,1,15599,Profil stable.
123190.98,4.79,2.27,8,40.0,4.84,89.64,2.0,1,1,46885,Profil stable.
88508.3,3.78,3.8,19,36.0,7.17,97.95,18.0,1,1,16268,Profil stable.
59392.03,3.12,3.65,10,50.0,1.59,54.17,15.0,0,1,2003,Profil stable.
37190.11,4.91,1.47,9,33.0,3.23,56.93,3.0,0,1,46493,Profil stable.
57675.399999999994,3.39,3.93,12,39.0,4.11,99.71,1.0,0,1,17799,Profil stable.
93839.45999999999,2.92,3.82,5,35.0,8.4,89.38,8.0,1,1,44728,Profil stable.
42073.189999999995,3.28,1.75,10,38.0,3.02,89.59,16.0,0,1,26255,Profil stable.
80212.54,4.34,2.56,13,55.0,9.63,99.11,12.0,1,1,22984,Profil stable.
55527.55,4.57,4.27,18,35.0,3.24,87.99,13.0,0,1,9251,Profil stable.
113972.44,1.98,1.24,13,56.0,4.87,66.91,12.0,0,0,45317,Profil stable.
64653.05,2.8,2.39,14,39.0,9.29,93.79,9.0,0,0,14437,Profil stable.
55260.520000000004,4.47,2.57,8,55.0,6.96,73.49,8.0,0,1,38556,Profil stable.
62171.95,3.62,1.0,4,45.0,2.83,84.68,20.0,0,1,41665,Profil stable.
88338.89,3.82,4.43,12,49.0,2.91,89.34,13.0,0,1,30165,Profil stable.
72176.3,2.49,3.69,7,54.0,2.95,81.33,18.0,1,1,33817,Profil stable.
116708.42,1.31,2.2,12,56.0,2.42,88.73,0.0,0,0,37531,Profil stable.
64238.77,4.27,1.8,4,58.0,4.29,77.88,9.0,1,1,31139,Profil stable.
46242.03,2.85,2.43,6,57.0,2.55,53.56,7.0,1,0,4767,Profil stable.
102454.06999999999,3.61,2.94,3,30.0,2.74,87.76,4.0,0,1,19414,Profil stable.
36564.36,3.76,4.15,9,32.0,8.84,52.84,15.0,1,1,48097,Profil stable.
49992.47,3.5,2.08,19,33.0,2.2,84.15,4.0,0,1,22528,Profil stable.
70507.0,5.0,3.0,7,45.0,5.53,0.0,0.0,1,0,305,Profil stable.
46462.09,2.42,3.96,0,60.0,2.15,53.67,10.0,0,1,2179,Profil stable.
73864.84,4.85,1.1,14,34.0,4.08,69.28,9.0,0,1,37755,Profil stable.
76192.18,1.73,1.25,11,34.0,2.36,76.87,20.0,1,0,31847,Profil stable.
62735.66,1.57,4.82,2,35.0,5.98,74.57,12.0,0,1,12139,Profil stable.
108863.42,4.06,4.8,0,50.0,1.62,70.18,18.0,1,1,24424,Profil stable.
89213.51000000001,3.21,2.78,20,43.0,7.6,50.21,15.0,1,0,17936,Profil stable.
84537.52,4.38,2.74,14,32.0,1.4,91.33,15.0,0,1,46077,Profil stable.
86235.02,4.35,4.52,13,59.0,1.15,93.99,13.0,1,1,28869,Profil stable.
102462.62,4.08,1.46,11,53.0,7.9,98.61,16.0,1,1,9160,Profil stable.
127852.87000000001,3.58,4.23,7,31.0,5.82,62.81,20.0,1,1,37986,Profil stable.
110348.82999999999,2.99,2.35,7,31.0,7.03,83.01,17.0,1,1,14152,Profil stable.
115986.18,2.25,1.1,4,33.0,6.7,52.8,16.0,0,0,7038,Profil stable.
64862.990000000005,3.68,4.72,19,38.0,1.35,81.95,8.0,1,1,4562,Profil stable.
55571.4,3.73,2.96,4,52.0,9.5,80.35,9.0,1,1,30658,Profil stable.
74419.71,1.17,2.55,2,43.0,5.96,66.3,19.0,1,0,12698,Profil stable.
91412.59,4.79,1.01,4,35.0,3.05,66.51,2.0,0,0,37966,Profil stable.
55449.26,2.15,1.23,7,46.0,8.16,80.02,13.0,1,0,27902,Profil stable.
50781.44,1.21,2.59,13,46.0,5.77,92.84,12.0,1,0,44977,Profil stable.
109048.37999999999,3.66,1.53,17,47.0,5.78,81.12,15.0,1,1,35637,Profil stable.
120892.48999999999,2.74,4.84,6,46.0,4.09,62.34,14.0,1,1,25491,Profil stable.
75556.09,3.0,4.48,16,60.0,3.59,60.89,7.0,0,1,37958,Profil stable.
52679.61,2.17,2.88,14,31.0,4.94,54.17,1.0,1,0,31170,Profil stable.
96716.96,4.93,2.37,14,41.0,1.31,99.39,2.0,0,1,37302,Profil stable.
115529.23000000001,2.75,2.14,18,45.0,8.25,52.0,10.0,0,0,24302,Profil stable.
56717.799999999996,1.6,2.47,20,39.0,9.26,85.59,5.0,0,0,8792,Profil stable.
126225.09999999999,4.27,3.94,15,53.0,9.55,88.33,15.0,0,1,45725,Profil stable.
97699.55,4.81,3.76,5,49.0,1.41,85.87,12.0,1,1,32714,Profil stable.
72147.85,1.37,1.25,18,59.0,1.57,85.13,17.0,0,0,46083,Profil stable.
58692.979999999996,2.94,3.95,5,46.0,7.9,51.44,4.0,0,0,46126,Profil stable.
108813.51,4.05,3.8,14,44.0,8.91,99.47,0.0,0,1,10697,Profil stable.
67114.28,2.49,2.78,6,44.0,3.75,58.38,17.0,1,1,39117,Profil stable.
63723.19,2.14,3.43,4,41.0,8.79,84.74,9.0,0,1,16712,Profil stable.
86173.13,2.38,1.79,18,53.0,6.92,83.82,2.0,1,0,4804,Profil stable.
64125.12,3.54,3.24,10,37.0,5.41,97.97,6.0,1,1,35914,Profil stable.
115917.04000000001,3.56,3.03,19,56.0,3.21,96.78,9.0,0,1,42909,Profil stable.
99506.81,1.55,4.01,10,34.0,3.82,57.06,1.0,0,0,13545,Profil stable.
108071.23999999999,2.85,4.76,14,45.0,3.69,83.95,5.0,0,1,46062,Profil stable.
90289.41,3.05,1.59,1,36.0,4.13,61.19,11.0,0,0,40605,Profil stable.
89777.89,1.15,2.47,12,41.0,9.12,75.43,10.0,0,0,13955,Profil stable.
79721.76,4.55,2.48,20,36.0,8.95,50.73,11.0,0,1,43721,Profil stable.
80770.48,3.34,2.61,7,54.0,7.67,93.88,12.0,0,1,6955,Profil stable.
97704.6,3.2,4.6,19,41.0,3.23,50.76,9.0,1,1,9805,Profil stable.
58125.88,3.66,1.39,3,38.0,5.07,57.8,3.0,1,0,35248,Profil stable.
81355.79,4.79,1.22,15,58.0,1.8,70.78,13.0,1,1,32607,Profil stable.
105265.67,4.49,1.87,13,55.0,6.54,73.46,12.0,1,1,41855,Profil stable.
81462.71,3.17,2.28,12,36.0,4.3,96.01,11.0,0,1,33584,Profil stable.
86897.29000000001,1.98,2.55,9,48.0,1.98,56.55,20.0,1,0,6902,Profil stable.
62916.5,2.49,3.68,7,56.0,8.53,72.45,11.0,1,1,44301,Profil stable.
75144.72,3.0,2.52,9,52.0,5.27,81.38,5.0,0,1,3244,Profil stable.
86560.13,4.88,4.14,5,46.0,1.96,52.69,15.0,1,1,31765,Profil stable.
68766.70999999999,2.87,1.93,8,32.0,2.92,75.13,12.0,1,1,7118,Profil stable.
48567.22,3.13,4.98,17,33.0,8.54,83.74,2.0,1,1,30912,Profil stable.
87483.86,1.56,2.71,15,33.0,5.37,58.73,19.0,1,0,21869,Profil stable.
122347.41,4.32,4.4,2,52.0,3.25,55.36,17.0,1,1,37023,Profil stable.
86972.99,2.74,4.9,14,52.0,2.16,67.05,7.0,1,1,6523,Profil stable.
64996.9,1.51,4.94,19,57.0,8.07,96.78,7.0,1,1,40819,Profil stable.
79118.48,2.79,4.04,0,48.0,3.6,63.11,14.0,1,1,19356,Profil stable.
74501.82,4.63,3.48,5,35.0,2.02,99.04,13.0,1,1,18908,Profil stable.
84454.97,1.84,4.76,13,30.0,6.1,74.37,0.0,1,0,13604,Profil stable.
134955.61,1.29,2.0,12,52.0,1.32,78.33,20.0,0,0,10354,Profil stable.
120141.0,3.52,1.28,19,39.0,5.68,53.7,11.0,0,0,34210,Profil stable.
120947.53,4.54,1.8,4,50.0,1.62,77.08,14.0,0,1,9642,Profil stable.
47863.35,3.34,4.3,7,60.0,1.88,89.52,10.0,1,1,20041,Profil stable.
68772.3,4.19,2.02,4,35.0,8.88,60.83,11.0,1,1,41719,Profil stable.
85279.44,3.2,4.11,17,45.0,1.01,85.79,19.0,1,1,32683,Profil stable.
110898.1,2.29,3.36,2,46.0,5.08,74.34,1.0,0,0,44773,Profil stable.
71946.33,3.63,3.78,2,39.0,6.93,97.39,2.0,1,1,49030,Profil stable.
62021.6,3.27,4.31,3,46.0,3.97,91.22,11.0,1,1,39241,Profil stable.
75486.43000000001,4.46,4.91,15,33.0,3.06,95.86,1.0,1,1,6506,Profil stable.
61709.31,1.82,4.61,1,58.0,7.8,94.71,17.0,1,1,14414,Profil stable.
51251.47,4.99,3.04,4,59.0,1.91,86.52,3.0,1,1,29399,Profil stable.
78507.14,4.05,4.34,2,46.0,2.45,53.12,9.0,1,1,42250,Profil stable.
54835.66,1.78,4.09,17,51.0,3.57,61.23,18.0,1,1,24368,Profil stable.
81368.14,3.35,4.9,9,48.0,2.42,87.22,6.0,0,1,27817,Profil stable.
111032.95000000001,4.74,3.14,10,42.0,3.95,96.61,18.0,0,1,34965,Profil stable.
123654.96,4.51,1.2,14,48.0,9.82,70.03,18.0,1,0,22550,Profil stable.
105914.72,1.36,4.54,2,37.0,6.23,72.57,18.0,1,1,10400,Profil stable.
77040.52,4.7,2.38,2,39.0,2.32,75.46,3.0,1,1,44065,Profil stable.
74104.82,3.55,3.02,1,30.0,4.07,89.74,9.0,1,1,34072,Profil stable.
100048.61,4.62,2.67,14,49.0,6.64,78.93,11.0,1,1,3900,Profil stable.
110683.08,1.53,4.4,18,46.0,1.25,92.54,12.0,1,1,31725,Profil stable.
57085.87,1.48,3.04,0,30.0,4.65,77.73,19.0,1,1,32195,Profil stable.
111179.40000000001,1.77,3.95,15,43.0,9.56,92.85,13.0,1,1,21109,Profil stable.
124423.64,4.27,3.02,14,47.0,7.24,97.6,12.0,1,1,36783,Profil stable.
66288.65,2.92,1.42,17,38.0,6.85,96.23,9.0,0,0,20014,Profil stable.
72142.29000000001,1.62,1.85,4,30.0,9.78,64.22,15.0,1,0,19761,Profil stable.
126287.43000000001,3.16,4.99,15,31.0,2.8,69.37,1.0,1,1,42446,Profil stable.
36001.60999999999,3.59,4.06,13,54.0,7.35,94.22,14.0,1,1,36693,Profil stable.
68347.85,1.61,1.32,3,57.0,4.66,69.77,12.0,0,0,12261,Profil stable.
64424.05,3.92,4.04,12,31.0,4.46,56.99,3.0,0,1,2274,Profil stable.
89448.65000000001,1.26,4.9,16,52.0,7.56,73.97,16.0,0,1,906,Profil stable.
51146.02,4.73,2.85,16,32.0,5.26,88.04,15.0,1,1,39590,Profil stable.
70419.86,3.71,2.76,4,48.0,1.91,93.45,9.0,0,1,31438,Profil stable.
81220.12,4.46,3.98,11,56.0,6.27,88.3,18.0,1,1,10368,Profil stable.
74382.68000000001,1.2,4.57,15,41.0,3.53,70.3,7.0,1,1,47948,Profil stable.
59649.40000000001,3.98,4.08,19,58.0,7.22,77.16,6.0,1,1,42770,Profil stable.
72434.52,4.13,3.75,3,60.0,1.72,98.12,3.0,1,1,45752,Profil stable.
50573.79,3.19,4.68,10,32.0,9.65,54.52,10.0,0,1,34655,Profil stable.
36311.79,1.33,3.12,0,34.0,1.24,69.26,15.0,1,1,44240,Profil stable.
63929.770000000004,1.89,4.16,17,58.0,2.1,54.82,12.0,0,0,35299,Profil stable.
83919.99,4.04,1.82,5,54.0,6.78,94.11,3.0,0,1,40925,Profil stable.
66991.03,2.46,1.1,11,49.0,6.64,60.14,16.0,0,0,44249,Profil stable.
51837.53,4.35,3.75,0,56.0,7.89,99.41,13.0,1,1,48483,Profil stable.
94009.93,3.97,2.31,7,53.0,1.23,74.19,6.0,1,1,9024,Profil stable.
104683.75,3.39,3.04,16,40.0,5.15,60.85,5.0,1,0,29097,Profil stable.
134240.59,2.94,4.18,20,60.0,8.42,50.54,20.0,1,1,31292,Profil stable.
